GEMS.Station.Number,Sample.Date,pH,NO2N,NO3N,TP,O2-Dis,NH4N
IRL00058,2015-09-16,8.23,0.004,0.01,0.01,9.5,0.016
IRL00058,2015-10-13,8.19,0.004,0.01,0.01,10.2,0.016
IRL00058,2015-11-22,8.06,0.004,0.01,0.01,10.7,0.02
IRL00058,2015-12-14,8.15,0.004,0.014,0.01,11.5,0.027
IRL00058,2016-01-20,8.1,0.004,0.2,0.01,12.2,0.048
IRL00058,2016-02-11,8.2,0.004,0.2,0.01,12.0,0.04
IRL00058,2016-03-21,8.2,0.004,0.2,0.01,12.9,0.02
IRL00058,2016-04-25,8.2,0.004,0.2,0.01,12.0,0.02
IRL00058,2016-05-16,8.3,0.004,0.2,0.014,10.4,0.02
IRL00058,2016-06-20,8.2,0.004,0.2,0.01,9.5,0.025
IRL00058,2016-07-12,8.4,0.004,0.2,0.01,9.8,0.02
IRL00058,2016-08-18,8.2,0.004,0.2,0.01,9.7,0.022
IRL00058,2016-09-13,8.3,0.004,0.2,0.01,9.4,0.02
IRL00058,2016-10-18,8.1,0.004,0.2,0.01,10.6,0.031
IRL00058,2016-11-17,8.0,0.004,0.2,0.011,11.3,0.034
IRL00058,2016-12-13,8.0,0.004,0.23,0.01,11.9,0.047
IRL00058,2017-01-16,8.1,0.004,0.2,0.01,12.5,0.054
IRL00058,2017-02-20,8.2,0.004,0.2,0.01,12.5,0.049
IRL00058,2017-03-13,8.2,0.004,0.2,0.01,12.3,0.047
IRL00058,2019-06-24,8.4,0.004005487164,0.19985585424,0.01,10.3,0.02001480624
IRL00058,2019-07-25,8.2,0.004005487164,0.19985585424,0.01,9.1,0.02001480624
IRL00058,2019-08-27,8.2,0.004005487164,0.19985585424,0.01,9.3,0.02001480624
IRL00058,2019-09-24,8.2,0.004005487164,0.19985585424,0.01,9.6,0.02001480624
IRL00058,2019-10-30,8.1,0.004005487164,0.389718915768,0.01,10.5,0.024017767488
IRL00058,2019-11-18,8.1,0.004005487164,0.19985585424,0.01,11.6,0.026019248112
IRL00058,2019-12-10,8.1,0.004005487164,0.359740537632,0.01,11.7,0.043031833416
IRL00058,2020-01-14,8.1,0.004005487164,0.19985585424,0.01,11.8,0.06004441872
IRL00058,2020-02-13,8.1,0.004005487164,0.19985585424,0.01,12.1,0.05504071716
IRL00058,2020-03-19,7.9,0.004005487164,0.19985585424,0.01,12.2,0.037027391544
IRL00058,2020-05-12,8.3,0.004005487164,0.259812610512,0.01,10.4,0.021015546552
IRL00058,2020-06-09,7.9,0.004005487164,0.19985585424,0.01,10.8,0.024017767488
IRL00058,2020-07-23,8.4,0.004005487164,0.19985585424,0.01,9.1,0.02001480624
IRL00058,2020-09-15,8.2,0.004005487164,0.19985585424,0.01,9.0,0.029021469048
IRL00058,2020-10-07,8.2,0.004005487164,0.19985585424,0.01,8.9,0.023017027176
IRL00058,2020-11-16,8.2,0.004005487164,0.19985585424,0.01,11.1,0.031022949672
IRL00058,2020-12-08,8.3,0.004005487164,0.19985585424,0.01,12.3,0.041030352792
IRL00058,2021-01-19,8.2,0.004005487164,0.19985585424,0.01,13.0,0.061045159032
IRL00058,2021-02-15,8.2,0.004005487164,0.19985585424,0.01,13.6,0.052038496224
IRL00058,2021-03-15,8.3,0.004005487164,0.19985585424,0.01,12.6,0.026019248112
IRL00058,2021-04-20,8.4,0.004005487164,0.19985585424,0.01,12.1,0.0250185078
IRL00058,2021-05-17,8.5,0.004005487164,0.19985585424,0.01,11.2,0.022016286864
IRL00058,2021-06-28,8.4,0.004005487164,0.19985585424,0.01,10.3,0.02001480624
IRL00058,2021-07-13,8.3,0.004005487164,0.19985585424,0.01,9.52,0.02001480624
IRL00058,2021-08-17,8.1,0.004005487164,0.19985585424,0.01,9.0,0.02001480624
IRL00058,2021-09-13,8.2,0.004005487164,0.19985585424,0.01,9.7,0.02001480624
IRL00058,2021-10-12,8.3,0.004005487164,0.19985585424,0.01,10.2,0.02001480624
IRL00058,2021-11-15,8.2,0.004005487164,0.19985585424,0.011,10.7,0.0250185078
IRL00058,2021-12-20,8.1,0.004005487164,0.19985585424,0.01,12.6,0.083061445896
IRL00059,2013-01-15,8.26,0.001002896181,0.066921462814,0.009,12.0,0.054891242835
IRL00059,2013-02-19,8.29,0.001002896181,0.104876919336,0.01,12.6,0.047905084656
IRL00059,2013-03-25,8.27,0.001002896181,0.118860508581,0.009,12.5,0.024950564925
IRL00059,2013-04-23,8.34,0.002005792362,0.057932012586,0.01,11.5,0.01996045194
IRL00059,2013-05-21,8.44,0.002005792362,0.009988278032,0.009,10.8,0.024950564925
IRL00059,2013-06-19,8.46,0.001002896181,0.019976556064,0.01,10.4,0.01996045194
IRL00059,2013-07-30,8.54,0.001002896181,0.009988278032,0.011,9.2,0.01996045194
IRL00059,2013-08-21,8.28,0.001002896181,0.009988278032,0.012,9.5,0.01996045194
IRL00059,2013-09-12,8.25,0.001002896181,0.009988278032,0.012,9.9,0.01996045194
IRL00059,2013-10-14,8.25,0.001002896181,0.009988278032,0.009,9.5,0.022954519731
IRL00059,2013-11-22,8.28,0.001002896181,0.036956628718,0.013,11.5,0.040918926477
IRL00059,2013-12-16,8.21,0.001002896181,0.053936701373,0.01,11.3,0.066867513999
IRL00059,2014-01-15,8.24,0.001002896181,0.103878091533,0.009,12.0,0.083833898148
IRL00059,2014-02-19,8.33,0.002005792362,0.151821826086,0.009,12.4,0.058883333223
IRL00059,2014-03-26,8.36,0.002005792362,0.165805415331,0.011,12.0,0.026946610119
IRL00059,2014-04-15,8.4,0.002005792362,0.154818309496,0.011,11.5,0.01996045194
IRL00059,2014-05-14,8.38,0.002005792362,0.080905052059,0.011,10.7,0.034930790895
IRL00059,2014-06-16,8.5,0.001002896181,0.009988278032,0.013,10.5,0.01996045194
IRL00059,2014-07-22,8.39,0.001002896181,0.009988278032,0.011,10.0,0.020958474537
IRL00059,2014-08-20,8.32,0.001002896181,0.009988278032,0.01,9.8,0.01996045194
IRL00059,2014-09-24,8.24,0.001002896181,0.009988278032,0.013,9.5,0.027944632716
IRL00059,2014-10-22,8.13,0.001002896181,0.009988278032,0.009,10.2,0.02994067791
IRL00059,2014-11-25,8.23,0.001002896181,0.048942562357,0.01,10.8,0.065869491402
IRL00059,2014-12-16,8.3,0.001002896181,0.092890985698,0.014,11.9,0.096808191909
IRL00059,2015-01-27,8.28,0.004,0.032,0.01,12.5,0.078
IRL00059,2015-02-25,8.43,0.004,0.035,0.01,12.4,0.055
IRL00059,2015-03-18,8.43,0.004,0.039,0.01,12.2,0.031
IRL00059,2015-04-15,8.5,0.004,0.029,0.01,11.9,0.016
IRL00059,2015-05-23,8.4,0.004,0.01,0.011,11.4,0.016
IRL00059,2015-06-18,8.33,0.004,0.01,0.01,10.5,0.019
IRL00059,2015-07-22,8.25,0.004,0.01,0.01,9.8,0.016
IRL00059,2015-08-17,8.38,0.004,0.01,0.012,10.4,0.016
IRL00059,2015-09-16,8.26,0.004,0.01,0.01,9.8,0.016
IRL00059,2015-10-13,8.21,0.004,0.01,0.01,10.3,0.016
IRL00059,2015-11-22,8.06,0.004,0.01,0.012,11.0,0.024
IRL00059,2015-12-14,8.14,0.004,0.015,0.01,11.6,0.026
IRL00059,2016-01-20,8.1,0.004,0.2,0.01,12.2,0.047
IRL00059,2016-02-11,8.2,0.004,0.2,0.01,12.1,0.039
IRL00059,2016-03-21,8.1,0.004,0.2,0.01,12.9,0.04
IRL00059,2016-04-25,8.3,0.004,0.2,0.01,11.9,0.026
IRL00059,2016-05-16,8.3,0.004,0.2,0.01,10.7,0.028
IRL00059,2016-06-20,8.3,0.004,0.2,0.01,9.7,0.027
IRL00059,2016-07-12,8.4,0.004,0.2,0.019,10.0,0.034
IRL00059,2016-08-18,8.2,0.004,0.2,0.01,9.6,0.04
IRL00059,2016-09-13,8.3,0.004,0.2,0.01,9.5,0.025
IRL00059,2016-10-18,8.1,0.004,0.2,0.01,10.8,0.032
IRL00059,2016-11-17,8.1,0.004,0.2,0.011,11.5,0.038
IRL00059,2016-12-13,8.0,0.004,0.2,0.01,11.9,0.047
IRL00059,2017-01-16,8.2,0.004,0.2,0.01,12.6,0.05
IRL00059,2017-02-20,8.2,0.004,0.2,0.01,12.5,0.054
IRL00059,2017-03-13,8.2,0.004,0.2,0.01,12.4,0.052
IRL00059,2019-06-24,8.4,0.004005487164,0.19985585424,0.01,10.1,0.02001480624
IRL00059,2019-07-25,8.3,0.004005487164,0.19985585424,0.01,8.7,0.02001480624
IRL00059,2019-08-27,8.2,0.004005487164,0.19985585424,0.016,9.5,0.02001480624
IRL00059,2019-09-24,8.1,0.004005487164,0.19985585424,0.012,9.4,0.021015546552
IRL00059,2019-10-30,8.1,0.004005487164,0.19985585424,0.01,10.6,0.02001480624
IRL00059,2019-11-18,8.1,0.004005487164,0.19985585424,0.01,11.9,0.026019248112
IRL00059,2019-12-10,8.1,0.004005487164,0.19985585424,0.01,11.9,0.046034054352
IRL00059,2020-01-14,8.1,0.004005487164,0.219841439664,0.01,11.8,0.057042197784
IRL00059,2020-02-13,8.1,0.004005487164,0.19985585424,0.01,12.1,0.049036275288
IRL00059,2020-03-19,7.9,0.004005487164,0.19985585424,0.01,12.2,0.031022949672
IRL00059,2020-05-12,8.3,0.004005487164,0.19985585424,0.01,10.4,0.02001480624
IRL00059,2020-06-09,7.9,0.004005487164,0.19985585424,0.01,10.6,0.024017767488
IRL00059,2020-07-23,8.4,0.004005487164,0.19985585424,0.01,9.1,0.02001480624
IRL00059,2020-09-15,8.2,0.004005487164,0.19985585424,0.01,8.9,0.02001480624
IRL00059,2020-10-07,8.2,0.004005487164,0.19985585424,0.01,8.8,0.023017027176
IRL00059,2020-11-16,8.2,0.004005487164,0.19985585424,0.01,11.2,0.032023689984
IRL00059,2020-12-08,8.2,0.004005487164,0.19985585424,0.01,12.2,0.046034054352
IRL00059,2021-01-19,8.2,0.004005487164,0.19985585424,0.014,13.0,0.062045899344
IRL00059,2021-02-15,8.2,0.004005487164,0.19985585424,0.01,13.4,0.053039236536
IRL00059,2021-03-15,8.4,0.004005487164,0.19985585424,0.01,12.5,0.027019988424
IRL00059,2021-04-20,8.4,0.004005487164,0.19985585424,0.01,12.3,0.02001480624
IRL00059,2021-05-17,8.4,0.004005487164,0.19985585424,0.01,11.0,0.0250185078
IRL00059,2021-06-28,8.4,0.004005487164,0.19985585424,0.01,10.1,0.02001480624
IRL00059,2021-07-13,8.3,0.004005487164,0.19985585424,0.01,9.65,0.02001480624
IRL00059,2021-08-17,8.1,0.004005487164,0.19985585424,0.01,10.0,0.02001480624
IRL00059,2021-09-13,8.2,0.004005487164,0.19985585424,0.01,9.7,0.02001480624
IRL00059,2021-10-12,8.3,0.004005487164,0.19985585424,0.01,10.2,0.022016286864
IRL00059,2021-11-15,8.2,0.004005487164,0.19985585424,0.01,10.6,0.03502591092
IRL00059,2021-12-20,8.0,0.004005487164,0.19985585424,0.01,12.3,0.05504071716
IRL00060,2013-01-15,8.26,0.001002896181,0.067920290618,0.01,11.8,0.065869491402
IRL00060,2013-02-19,8.28,0.001002896181,0.100881608123,0.009,12.9,0.048903107253
IRL00060,2013-03-25,8.31,0.002005792362,0.109871058352,0.01,12.6,0.025948587522
IRL00060,2013-04-23,8.37,0.001002896181,0.078907396453,0.009,11.6,0.01996045194
IRL00060,2013-05-21,8.41,0.001002896181,0.016980072654,0.009,10.7,0.032934745701
IRL00060,2013-06-19,8.44,0.001002896181,0.017978900458,0.016,10.3,0.024950564925
IRL00060,2013-07-30,8.54,0.001002896181,0.009988278032,0.011,9.7,0.01996045194
IRL00060,2013-08-21,8.26,0.001002896181,0.009988278032,0.012,9.1,0.01996045194
IRL00060,2013-09-12,8.23,0.001002896181,0.009988278032,0.016,9.6,0.01996045194
IRL00060,2013-10-14,8.23,0.001002896181,0.009988278032,0.03,10.0,0.01996045194
IRL00060,2013-11-22,8.29,0.001002896181,0.045946078947,0.009,12.0,0.037924858686
IRL00060,2013-12-16,8.21,0.001002896181,0.044947251144,0.012,11.4,0.064871468805
IRL00060,2014-01-15,8.25,0.001002896181,0.09688629691,0.008,12.2,0.071857626984
IRL00060,2014-02-19,8.32,0.002005792362,0.155817137299,0.009,12.4,0.060879378417
IRL00060,2014-03-26,8.36,0.002005792362,0.166804243134,0.009,11.9,0.023952542328
IRL00060,2014-04-15,8.37,0.002005792362,0.156815965102,0.01,11.4,0.01996045194
IRL00060,2014-05-14,8.33,0.001002896181,0.091892157894,0.011,10.2,0.038922881283
IRL00060,2014-06-16,8.5,0.001002896181,0.009988278032,0.011,11.2,0.01996045194
IRL00060,2014-07-22,8.43,0.001002896181,0.009988278032,0.011,10.9,0.01996045194
IRL00060,2014-08-20,8.32,0.001002896181,0.009988278032,0.011,10.0,0.022954519731
IRL00060,2014-09-24,8.19,0.001002896181,0.009988278032,0.013,9.2,0.01996045194
IRL00060,2014-10-22,8.12,0.001002896181,0.009988278032,0.01,10.0,0.020958474537
IRL00060,2014-11-25,8.22,0.001002896181,0.045946078947,0.01,10.7,0.062875423611
IRL00060,2014-12-16,8.27,0.001002896181,0.088895674485,0.013,11.8,0.094812146715
IRL00060,2015-01-27,8.28,0.004,0.033,0.012,12.5,0.074
IRL00060,2015-02-25,8.42,0.004,0.035,0.01,12.3,0.053
IRL00060,2015-03-18,8.43,0.004,0.039,0.01,12.2,0.035
IRL00060,2015-04-15,8.51,0.004,0.029,0.01,12.0,0.016
IRL00060,2015-05-23,8.45,0.004,0.01,0.01,11.2,0.016
IRL00060,2015-06-18,8.32,0.004,0.01,0.012,10.1,0.016
IRL00060,2015-07-22,8.26,0.004,0.01,0.01,10.2,0.016
IRL00060,2015-08-17,8.37,0.004,0.01,0.01,10.6,0.016
IRL00060,2015-09-16,8.25,0.004,0.01,0.01,10.0,0.016
IRL00060,2015-10-13,8.26,0.004,0.01,0.011,10.8,0.016
IRL00060,2015-11-22,8.01,0.004,0.01,0.01,10.9,0.016
IRL00060,2015-12-14,8.15,0.004,0.015,0.01,11.5,0.026
IRL00060,2016-01-20,8.1,0.004,0.2,0.01,12.2,0.051
IRL00060,2016-02-11,8.2,0.004,0.2,0.01,12.2,0.036
IRL00060,2016-03-21,8.2,0.004,0.2,0.017,14.2,0.02
IRL00060,2016-04-25,8.2,0.004,0.2,0.01,11.4,0.02
IRL00060,2016-05-16,8.3,0.004,0.2,0.01,11.4,0.026
IRL00060,2016-06-20,8.3,0.004,0.2,0.01,9.8,0.02
IRL00060,2016-07-12,8.4,0.004,0.2,0.01,9.9,0.024
IRL00060,2016-08-18,8.2,0.004,0.26,0.01,9.7,0.027
IRL00060,2016-09-13,8.2,0.004,0.2,0.01,9.5,0.023
IRL00060,2016-10-18,8.1,0.004,0.2,0.01,10.3,0.027
IRL00060,2016-11-17,8.0,0.004,0.2,0.01,11.0,0.043
IRL00060,2016-12-13,8.0,0.004,0.2,0.01,11.9,0.047
IRL00060,2017-01-16,8.1,0.004,0.2,0.01,12.5,0.054
IRL00060,2017-02-20,8.1,0.004,0.2,0.01,12.5,0.047
IRL00060,2017-03-13,8.2,0.004,0.2,0.01,12.4,0.047
IRL00060,2019-06-24,8.3,0.004005487164,0.19985585424,0.01,10.3,0.02001480624
IRL00060,2019-07-25,8.1,0.004005487164,0.19985585424,0.01,9.3,0.022016286864
IRL00060,2019-08-27,8.3,0.004005487164,0.19985585424,0.01,9.5,0.02001480624
IRL00060,2019-09-24,8.2,0.004005487164,0.19985585424,0.01,9.7,0.02001480624
IRL00060,2019-10-30,8.1,0.004005487164,0.19985585424,0.01,10.5,0.032023689984
IRL00060,2019-11-18,8.1,0.006018244464,0.19985585424,0.016,11.6,0.048035534976
IRL00060,2019-12-10,8.1,0.004005487164,0.19985585424,0.01,11.7,0.041030352792
IRL00060,2020-01-14,8.1,0.004005487164,0.19985585424,0.01,11.8,0.062045899344
IRL00060,2020-02-13,8.1,0.004005487164,0.19985585424,0.01,11.8,0.056041457472
IRL00060,2020-03-19,8.1,0.004005487164,0.19985585424,0.01,12.2,0.03002220936
IRL00060,2020-05-12,8.3,0.004005487164,0.19985585424,0.01,10.4,0.02001480624
IRL00060,2020-06-09,8.0,0.004005487164,0.19985585424,0.01,10.4,0.02001480624
IRL00060,2020-07-23,8.4,0.004005487164,0.19985585424,0.01,9.2,0.02001480624
IRL00060,2020-08-25,8.2,0.004005487164,0.19985585424,0.01,8.1,0.024017767488
IRL00060,2020-09-15,8.1,0.004005487164,0.19985585424,0.01,8.8,0.02001480624
IRL00060,2020-10-07,8.2,0.004005487164,0.19985585424,0.01,8.8,0.024017767488
IRL00060,2020-11-16,8.2,0.004005487164,0.19985585424,0.01,10.5,0.038028131856
IRL00060,2020-12-08,8.2,0.004005487164,0.19985585424,0.01,12.3,0.039028872168
IRL00060,2021-01-19,8.2,0.004005487164,0.19985585424,0.01,12.9,0.061045159032
IRL00060,2021-02-15,8.2,0.004005487164,0.19985585424,0.01,13.6,0.056041457472
IRL00060,2021-03-15,8.3,0.004005487164,0.19985585424,0.01,12.5,0.0250185078
IRL00060,2021-04-20,8.4,0.004005487164,0.19985585424,0.01,12.4,0.02001480624
IRL00060,2021-05-17,8.5,0.004005487164,0.19985585424,0.01,11.1,0.068050341216
IRL00060,2021-06-28,8.4,0.004005487164,0.19985585424,0.01,10.4,0.02001480624
IRL00060,2021-07-13,8.3,0.004005487164,0.19985585424,0.01,9.9,0.02001480624
IRL00060,2021-08-17,8.1,0.004005487164,0.19985585424,0.01,9.5,0.02001480624
IRL00060,2021-09-13,8.3,0.004005487164,0.19985585424,0.01,10.2,0.02001480624
IRL00060,2021-10-12,8.2,0.004005487164,0.19985585424,0.01,10.3,0.02001480624
IRL00060,2021-11-15,8.2,0.004005487164,0.19985585424,0.01,10.6,0.032023689984
IRL00060,2021-12-20,8.1,0.004005487164,0.19985585424,0.01,12.1,0.051037755912
IRL00061,2013-01-15,8.28,0.001002896181,0.07191560183,0.021,12.0,0.060879378417
IRL00061,2013-02-19,8.32,0.001002896181,0.097885124714,0.01,12.8,0.044911016865
IRL00061,2013-03-25,8.29,0.001002896181,0.116862852974,0.009,13.0,0.02994067791
IRL00061,2013-04-23,8.37,0.001002896181,0.067920290618,0.018,11.6,0.025948587522
IRL00061,2013-05-21,8.42,0.001002896181,0.025969522883,0.011,10.9,0.036926836089
IRL00061,2013-06-19,8.44,0.001002896181,0.017978900458,0.009,9.7,0.01996045194
IRL00061,2013-07-30,8.53,0.001002896181,0.009988278032,0.011,9.3,0.01996045194
IRL00061,2013-08-21,8.16,0.002005792362,0.009988278032,0.013,8.5,0.01996045194
IRL00061,2013-09-12,8.22,0.001002896181,0.009988278032,0.012,9.5,0.023952542328
IRL00061,2013-10-14,8.22,0.001002896181,0.009988278032,0.017,9.5,0.021956497134
IRL00061,2013-11-22,8.27,0.001002896181,0.036956628718,0.01,11.5,0.03992090388
IRL00061,2013-12-16,8.21,0.001002896181,0.051939045766,0.009,11.4,0.066867513999
IRL00061,2014-01-15,8.24,0.001002896181,0.095887469107,0.01,12.0,0.084831920745
IRL00061,2014-02-19,8.32,0.002005792362,0.156815965102,0.009,12.4,0.063873446208
IRL00061,2014-03-26,8.36,0.002005792362,0.169800726544,0.011,12.0,0.027944632716
IRL00061,2014-04-15,8.35,0.002005792362,0.154818309496,0.01,11.4,0.01996045194
IRL00061,2014-05-14,8.37,0.001002896181,0.084900363272,0.015,10.8,0.034930790895
IRL00061,2014-06-16,8.5,0.001002896181,0.011985933638,0.012,10.9,0.01996045194
IRL00061,2014-07-22,8.39,0.001002896181,0.011985933638,0.008,10.2,0.01996045194
IRL00061,2014-08-20,8.32,0.001002896181,0.009988278032,0.011,10.2,0.01996045194
IRL00061,2014-09-24,8.19,0.001002896181,0.009988278032,0.012,9.0,0.022954519731
IRL00061,2014-10-22,8.13,0.001002896181,0.009988278032,0.01,10.0,0.020958474537
IRL00061,2014-11-25,8.22,0.001002896181,0.058930840389,0.008,10.7,0.068863559193
IRL00061,2014-12-16,8.27,0.001002896181,0.075910913043,0.009,12.0,0.085829943342
IRL00061,2015-01-27,8.28,0.004,0.1,0.01,12.2,0.074
IRL00061,2015-02-25,8.42,0.004,0.1,0.01,12.4,0.053
IRL00061,2015-03-18,8.5,0.004,0.1,0.01,13.2,0.026
IRL00061,2015-04-15,8.5,0.004,0.028,0.01,12.1,0.016
IRL00061,2015-05-23,8.45,0.004,0.01,0.012,11.2,0.016
IRL00061,2015-06-18,8.34,0.004,0.01,0.01,10.1,0.016
IRL00061,2015-07-22,8.24,0.004,0.01,0.01,9.8,0.016
IRL00061,2015-08-17,8.34,0.004,0.01,0.01,10.3,0.016
IRL00061,2015-09-16,8.22,0.004,0.01,0.01,9.8,0.016
IRL00061,2015-10-13,8.24,0.004,0.01,0.01,10.3,0.016
IRL00061,2015-11-22,7.99,0.004,0.01,0.01,10.8,0.017
IRL00061,2015-12-14,8.13,0.004,0.015,0.01,11.4,0.026
IRL00061,2016-01-20,8.1,0.004,0.2,0.01,12.4,0.047
IRL00061,2016-02-11,8.2,0.004,0.2,0.01,12.0,0.038
IRL00061,2016-03-21,8.2,0.004,0.2,0.01,13.4,0.02
IRL00061,2016-04-25,8.3,0.004,0.2,0.01,11.6,0.02
IRL00061,2016-05-16,8.4,0.004,0.2,0.01,11.2,0.02
IRL00061,2016-06-20,8.3,0.004,0.2,0.01,9.6,0.024
IRL00061,2016-07-12,8.4,0.004,0.2,0.01,9.8,0.02
IRL00061,2016-08-18,8.2,0.004,0.2,0.01,9.7,0.031
IRL00061,2016-09-13,8.2,0.004,0.2,0.01,9.4,0.022
IRL00061,2016-10-18,8.1,0.004,0.2,0.011,10.4,0.021
IRL00061,2016-11-17,8.0,0.004,0.2,0.01,11.7,0.037
IRL00061,2016-12-13,8.0,0.004,0.2,0.01,11.9,0.046
IRL00061,2017-01-16,8.1,0.004,0.2,0.01,12.5,0.058
IRL00061,2017-02-20,8.2,0.004,0.38,0.012,12.5,0.047
IRL00061,2017-03-13,8.2,0.004,0.2,0.01,12.2,0.045
IRL00061,2019-06-24,8.4,0.004005487164,0.19985585424,0.01,10.3,0.02001480624
IRL00061,2019-07-25,8.2,0.004005487164,0.19985585424,0.01,9.3,0.02001480624
IRL00061,2019-08-27,8.2,0.004005487164,0.19985585424,0.016,9.4,0.021015546552
IRL00061,2019-10-30,8.1,0.004005487164,0.19985585424,0.01,10.6,0.022016286864
IRL00061,2019-11-18,8.1,0.004005487164,0.19985585424,0.01,12.4,0.026019248112
IRL00061,2019-12-10,8.1,0.004005487164,0.19985585424,0.01,11.7,0.058042938096
IRL00061,2020-01-14,8.2,0.004005487164,0.19985585424,0.01,11.9,0.067049600904
IRL00061,2020-02-13,8.2,0.004005487164,0.19985585424,0.01,12.7,0.054039976848
IRL00061,2020-03-19,8.1,0.004005487164,0.19985585424,0.01,12.2,0.024017767488
IRL00061,2020-05-12,8.3,0.004005487164,0.19985585424,0.01,10.4,0.02001480624
IRL00061,2020-06-09,8.1,0.004005487164,0.19985585424,0.01,10.0,0.02001480624
IRL00061,2020-07-23,8.3,0.004005487164,0.19985585424,0.01,8.8,0.02001480624
IRL00061,2020-08-25,8.2,0.004005487164,0.19985585424,0.01,8.1,0.021015546552
IRL00061,2020-09-15,8.1,0.004005487164,0.19985585424,0.01,8.9,0.02001480624
IRL00061,2020-10-07,8.2,0.004005487164,0.19985585424,0.011,8.8,0.043031833416
IRL00061,2020-11-16,8.1,0.004005487164,0.19985585424,0.01,10.7,0.038028131856
IRL00061,2020-12-08,8.2,0.004005487164,0.19985585424,0.01,12.3,0.04002961248
IRL00061,2021-01-19,8.2,0.004005487164,0.19985585424,0.01,13.0,0.052038496224
IRL00061,2021-02-15,8.2,0.004005487164,0.19985585424,0.01,13.6,0.054039976848
IRL00061,2021-03-15,8.3,0.004005487164,0.19985585424,0.01,12.6,0.02001480624
IRL00061,2021-04-20,8.5,0.004005487164,0.19985585424,0.01,12.9,0.02001480624
IRL00061,2021-05-17,8.5,0.004005487164,0.19985585424,0.01,11.1,0.023017027176
IRL00061,2021-06-28,8.5,0.004005487164,0.19985585424,0.01,11.8,0.02001480624
IRL00061,2021-07-13,8.2,0.004005487164,0.19985585424,0.01,9.87,0.02001480624
IRL00061,2021-08-17,8.3,0.004005487164,0.19985585424,0.01,10.3,0.02001480624
IRL00061,2021-09-13,8.3,0.004005487164,0.19985585424,0.01,11.2,0.022016286864
IRL00061,2021-10-12,8.3,0.004005487164,0.19985585424,0.01,10.9,0.02001480624
IRL00061,2021-11-15,8.2,0.004005487164,0.19985585424,0.01,10.8,0.022016286864
IRL00061,2021-12-20,8.1,0.004005487164,0.19985585424,0.01,12.5,0.054039976848
IRL00062,2013-01-15,8.28,0.001002896181,0.067920290618,0.008,12.0,0.055889265432
IRL00062,2013-02-19,8.22,0.001002896181,0.145828859267,0.01,12.8,0.024950564925
IRL00062,2013-03-25,8.31,0.001002896181,0.111868713958,0.01,12.9,0.01996045194
IRL00062,2013-04-23,8.35,0.001002896181,0.07491208524,0.009,11.6,0.01996045194
IRL00062,2013-05-21,8.42,0.001002896181,0.017978900458,0.009,10.8,0.033932768298
IRL00062,2013-06-19,8.47,0.001002896181,0.017978900458,0.009,9.5,0.01996045194
IRL00062,2013-07-30,8.54,0.001002896181,0.009988278032,0.011,10.0,0.01996045194
IRL00062,2013-08-21,8.16,0.001002896181,0.009988278032,0.012,8.4,0.01996045194
IRL00062,2013-09-12,8.22,0.001002896181,0.009988278032,0.012,9.6,0.01996045194
IRL00062,2013-10-14,8.24,0.001002896181,0.009988278032,0.01,9.7,0.020958474537
IRL00062,2013-11-22,8.27,0.001002896181,0.041950767734,0.014,11.5,0.033932768298
IRL00062,2013-12-16,8.2,0.001002896181,0.054935529176,0.01,11.3,0.066867513999
IRL00062,2014-01-15,8.24,0.003008688543,0.225735083523,0.009,12.0,0.062875423611
IRL00062,2014-02-19,8.29,0.002005792362,0.178790176773,0.009,12.4,0.054891242835
IRL00062,2014-03-26,8.34,0.002005792362,0.167803070938,0.011,12.0,0.022954519731
IRL00062,2014-04-15,8.4,0.002005792362,0.153819481693,0.008,11.5,0.01996045194
IRL00062,2014-05-14,8.33,0.001002896181,0.082902707666,0.011,10.5,0.034930790895
IRL00062,2014-06-16,8.45,0.001002896181,0.009988278032,0.012,10.9,0.01996045194
IRL00062,2014-07-22,8.34,0.001002896181,0.009988278032,0.016,10.0,0.01996045194
IRL00062,2014-08-20,8.32,0.001002896181,0.009988278032,0.011,10.0,0.01996045194
IRL00062,2014-09-24,8.2,0.001002896181,0.009988278032,0.013,8.9,0.023952542328
IRL00062,2014-10-22,8.12,0.001002896181,0.009988278032,0.009,10.0,0.025948587522
IRL00062,2014-11-25,8.23,0.001002896181,0.055934356979,0.009,10.7,0.063873446208
IRL00062,2014-12-16,8.3,0.001002896181,0.085899191075,0.008,11.8,0.084831920745
IRL00062,2015-01-27,8.28,0.004,0.033,0.01,12.5,0.073
IRL00062,2015-02-25,8.4,0.004,0.035,0.01,12.3,0.051
IRL00062,2015-03-18,8.46,0.004,0.037,0.01,12.4,0.025
IRL00062,2015-04-15,8.49,0.004,0.028,0.01,12.0,0.016
IRL00062,2015-05-23,8.44,0.004,0.01,0.01,11.4,0.016
IRL00062,2015-06-18,8.32,0.004,0.01,0.01,10.2,0.016
